miRNAs	PC3_Pellet_GFP_4.3	PC3_Pellet_CAV1_4.3	PC3_Pellet_CAV2_4.3	PC3_Pellet_CAV3_4.3	PC3_Pellet_GFP_23.3	PC3_Pellet_CAV1_23.3	PC3_Pellet_CAV2_23.3	PC3_Pellet_CAV3_23.3	PC3_Pellet_GFP_6.3	PC3_Pellet_CAV1_6.3	PC3_Pellet_CAV2_6.3	PC3_Pellet_CAV3_23.3F			
hsa-miR-597-3p	0	1	1	3	0	1	2	1	0	1	0	0			
hsa-miR-3648-1-3p	0	4	1	3	3	1	4	1	3	2	4	2			
hsa-miR-4726-5p	0	0	0	0	0	0	1	0	1	1	1	1			
hsa-miR-4719-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-19b-1-3p	976	444	117	200	1341	353	460	471	1220	571	649	907			
hsa-miR-3652-5p	1	0	0	0	0	0	0	0	2	0	1	0			
hsa-miR-4716-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3689a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4520-2-3p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-224-3p	0	0	0	0	0	0	0	0	2	0	0	0			
hsa-miR-4769-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-9-1-3p	0	0	0	1	2	1	2	0	1	1	0	1			
hsa-miR-6785-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1184-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-644a-3p	0	0	0	0	0	0	0	1	1	0	0	0			
hsa-miR-6877-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-941-2-5p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-4684-5p	0	0	0	0	1	0	0	0	0	1	0	0			
hsa-miR-3065-3p	4	8	4	4	7	4	10	3	3	1	2	2			
hsa-miR-5583-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3137-5p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-1273a-3p	20	32	58	39	27	17	53	15	22	6	20	12			
hsa-miR-5694-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6076-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1233-1-3p	0	0	0	0	0	1	1	0	0	0	0	0			
hsa-miR-4731-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-511-3p	1	0	1	0	1	0	0	0	0	0	0	1			
hsa-miR-339-5p	174	239	50	133	264	109	146	144	153	130	146	219			
hsa-miR-329-2-3p	0	0	1	0	0	1	0	0	0	0	1	0			
hsa-miR-3181-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6834-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-145-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4289-3p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-5096-5p	4	23	11	29	17	23	16	16	48	14	21	12			
hsa-miR-1302-1-3p	0	1	0	0	0	0	1	0	0	0	0	0			
hsa-miR-591-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-103a-2-5p	0	1	0	1	2	0	2	1	2	3	0	1			
hsa-miR-550a-1-3p	2	1	0	1	2	0	0	0	1	1	0	0			
hsa-miR-1290-3p	0	1	1	1	0	1	0	0	0	0	0	0			
hsa-miR-147b-5p	1	2	3	0	8	3	8	6	1	2	7	3			
hsa-miR-548o-2-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-182-5p	1355	5180	5521	6940	7705	5780	12302	2851	2240	1907	2090	3755			
hsa-miR-4446-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-1285-2-3p	5	14	3	5	6	7	13	7	3	7	8	5			
hsa-miR-3180-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4758-3p	1	0	0	0	0	2	0	1	0	0	0	0			
hsa-miR-4296-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7706-3p	84	164	91	165	80	119	94	103	145	67	34	80			
hsa-miR-4730-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5190-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1302-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3200-3p	9	14	11	6	20	7	5	11	10	2	8	10			
hsa-miR-6869-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-450a-2-3p	3	2	3	3	8	5	6	3	6	0	2	3			
hsa-miR-4797-3p	0	3	0	3	4	3	1	2	1	3	1	1			
hsa-miR-643-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-5692c-1-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-20a-3p	0	2	1	0	5	1	1	3	1	2	0	3			
hsa-miR-514a-2-5p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-548q-5p	0	0	0	0	2	0	0	0	0	1	0	2			
hsa-miR-941-3-3p	34	77	58	74	34	66	51	59	53	34	37	57			
hsa-miR-3139-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3183-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3915-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-1538-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-671-3p	43	82	43	93	35	77	64	71	73	27	74	40			
hsa-miR-1284-5p	0	1	0	0	0	0	1	0	0	0	0	0			
hsa-miR-5701-1-5p	12	75	11	19	225	38	42	399	373	54	115	61			
hsa-miR-6883-3p	0	0	1	0	0	0	1	0	0	0	0	0			
hsa-miR-3199-2-5p	0	1	0	1	1	0	0	0	0	0	1	1			
hsa-miR-578-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-450a-1-5p	462	461	62	236	298	72	97	656	1126	375	423	514			
hsa-miR-6849-3p	1	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-1302-9-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-4666a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-509-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-577-5p	1	7	0	0	3	2	4	3	2	1	0	3			
hsa-miR-5697-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-577-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-493-3p	0	0	0	0	0	0	0	0	2	0	0	0			
hsa-miR-3185-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-576-3p	22	45	5	23	24	16	11	13	21	11	12	13			
hsa-miR-3658-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-491-5p	0	0	0	0	0	0	2	0	0	0	0	0			
hsa-miR-661-3p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-4793-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-92b-3p	245	413	262	622	306	368	490	322	510	133	467	285			
hsa-miR-4417-5p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-664a-3p	3	4	8	4	16	7	8	10	15	7	7	8			
hsa-miR-6750-5p	0	0	0	0	0	0	1	0	0	1	0	0			
hsa-miR-3939-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-340-3p	19	36	6	26	26	15	19	29	56	36	18	31			
hsa-miR-20b-5p	14	14	2	2	78	9	16	5	21	6	5	9			
hsa-miR-5701-2-5p	12	75	11	19	225	38	42	399	373	54	115	61			
hsa-miR-449b-5p	2	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-4639-5p	0	1	1	0	0	0	0	0	0	1	0	0			
hsa-miR-570-5p	0	0	0	0	0	0	1	1	0	0	0	0			
hsa-miR-520h-3p	0	0	0	0	0	0	0	0	0	1	1	0			
hsa-miR-2277-5p	8	8	0	5	5	4	8	2	2	4	3	5			
hsa-miR-892c-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-612-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-376a-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-125b-1-3p	102	452	187	515	116	288	236	237	218	114	290	165			
hsa-miR-3160-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-199a-1-3p	2	9	4	0	17	13	5	3	2	7	5	5			
hsa-miR-6727-3p	0	0	0	0	0	0	0	0	3	0	0	0			
hsa-miR-23c-3p	0	1	1	1	2	1	1	2	0	0	1	4			
hsa-miR-3158-1-3p	4	10	2	6	8	3	7	5	1	3	6	11			
hsa-miR-4419a-5p	4	11	2	8	7	8	17	14	19	1	7	10			
hsa-miR-18a-5p	60	67	15	38	158	28	88	22	72	21	32	42			
hsa-miR-542-5p	1	0	0	2	0	0	0	0	1	0	0	3			
hsa-miR-6718-5p	0	0	0	0	0	0	0	0	0	1	0	0			
hsa-miR-6867-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-let-7e-3p	25	43	13	36	48	31	31	45	56	21	34	48			
hsa-miR-3187-3p	0	5	1	3	2	0	0	1	3	0	0	2			
hsa-miR-6782-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-503-3p	1	0	0	0	3	2	0	0	3	1	0	1			
hsa-miR-203a-5p	0	0	0	0	1	0	1	0	1	0	0	0			
hsa-miR-449a-3p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-6748-3p	0	1	0	0	0	0	1	1	1	1	1	0			
hsa-miR-7641-2-3p	670	258	561	581	632	201	6531	176	396	123	285	120			
hsa-miR-6847-3p	0	1	0	0	0	0	0	0	2	0	0	0			
hsa-miR-4799-3p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-6761-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4508-5p	0	0	1	2	0	0	2	0	0	0	0	0			
hsa-miR-6886-3p	0	1	0	0	1	0	0	0	0	1	0	0			
hsa-miR-16-1-3p	1	3	2	2	1	3	3	3	8	2	4	3			
hsa-miR-3921-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-200a-3p	9382	14900	4774	8453	16456	11310	14209	12519	24730	10643	15764	13115			
hsa-miR-663a-3p	1	4	1	9	6	5	2	6	14	3	2	3			
hsa-miR-548n-5p	0	3	0	1	1	2	0	0	1	1	1	0			
hsa-miR-663a-5p	1	2	2	2	7	2	2	5	13	0	4	1			
hsa-miR-199b-5p	0	2	0	0	2	0	1	0	1	0	0	1			
hsa-miR-6784-3p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-4786-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1908-5p	2	6	2	7	2	3	2	7	7	3	3	1			
hsa-miR-3138-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5087-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-8086-5p	0	0	0	1	0	0	0	0	0	1	0	0			
hsa-miR-216a-5p	2	0	0	0	3	1	0	1	1	0	0	0			
hsa-miR-1245b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-196a-1-5p	15	168	24	85	158	38	103	30	53	50	35	37			
hsa-miR-1273f-3p	0	0	1	0	0	0	0	0	0	1	0	0			
hsa-miR-326-5p	0	1	0	0	1	2	0	3	0	3	1	2			
hsa-miR-6804-3p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-499b-5p	0	0	0	0	0	0	0	0	2	0	0	0			
hsa-miR-4424-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-8075-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6851-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6763-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-769-5p	231	330	198	286	266	233	316	335	397	223	383	257			
hsa-miR-514a-1-3p	0	1	0	0	0	0	0	0	1	1	0	0			
hsa-miR-1244-3-3p	0	0	0	0	0	0	0	0	0	0	2	0			
hsa-miR-6830-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-512-1-3p	1	0	0	0	1	1	0	0	1	1	0	0			
hsa-miR-7845-5p	0	0	1	0	1	0	0	0	0	0	0	0			
hsa-miR-5584-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4498-5p	0	0	0	0	1	1	0	0	0	0	1	0			
hsa-miR-518e-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-487a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4781-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-153-1-3p	2	7	2	2	3	4	1	1	2	1	1	7			
hsa-miR-3182-5p	115	88	137	362	50	213	131	22	21	32	13	56			
hsa-miR-5001-3p	0	3	1	3	1	3	0	5	3	3	2	3			
hsa-miR-6780b-3p	0	1	0	1	1	1	3	0	0	1	2	0			
hsa-miR-6770-1-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-320e-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4426-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4766-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-6791-3p	0	0	0	0	0	0	0	2	2	0	2	1			
hsa-miR-221-3p	2189	9443	6832	8324	7848	11190	19417	4871	3446	3412	6904	6826			
hsa-miR-558-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4768-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-99a-3p	1	0	0	3	2	0	0	0	0	0	0	0			
hsa-miR-3156-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4738-5p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-203b-3p	1	2	0	3	8	0	2	2	1	0	0	0			
hsa-miR-138-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6811-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5696-3p	0	2	0	1	3	2	0	2	6	1	1	0			
hsa-miR-943-3p	1	1	0	1	0	0	2	1	3	0	1	0			
hsa-miR-323a-5p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-146a-5p	22	46	5	25	139	6	17	51	110	15	5	40			
hsa-miR-4786-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-519a-2-3p	2	3	0	2	4	0	0	0	5	3	0	7			
hsa-miR-3616-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-196a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7641-1-5p	91	127	26	49	39	100	40	103	142	57	44	39			
hsa-miR-548al-5p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-3160-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548ah-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7156-5p	0	0	0	0	0	0	1	0	0	0	0	0			
hsa-miR-3620-5p	0	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-3689b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-2682-5p	3	4	2	0	3	4	2	1	3	1	2	4			
hsa-miR-6511b-2-3p	1	2	0	0	2	2	3	0	3	0	0	0			
hsa-miR-6815-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-494-3p	1	0	0	0	2	0	5	0	0	1	0	0			
hsa-miR-519c-5p	0	1	0	0	0	0	0	0	0	0	2	0			
hsa-miR-320d-1-3p	15	33	14	21	36	15	37	9	25	8	16	20			
hsa-miR-6831-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6722-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3173-3p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-7-3-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1269a-5p	1	1	0	0	0	0	2	0	1	0	3	0			
hsa-miR-6833-3p	0	2	0	0	2	1	2	1	2	0	1	1			
hsa-miR-449a-5p	4	1	0	0	2	2	4	0	1	2	2	0			
hsa-miR-548a-2-3p	1	0	0	1	7	0	0	1	2	0	0	0			
hsa-miR-1299-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4665-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-7113-5p	0	0	1	0	1	0	0	0	1	0	0	0			
hsa-miR-548av-3p	0	0	0	0	0	2	0	0	1	0	2	0			
hsa-miR-1469-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6739-3p	0	1	0	0	4	2	2	0	0	0	0	1			
hsa-miR-548ai-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-657-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4660-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-509-3-5p	0	1	0	1	2	0	1	1	1	1	0	1			
hsa-miR-6732-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5189-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3686-3p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-133b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1302-7-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3192-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1537-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548h-2-5p	0	1	0	0	2	0	0	0	1	0	0	0			
hsa-miR-520a-3p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-1289-2-3p	0	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-3920-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-939-5p	1	0	4	1	1	1	2	3	3	3	1	0			
hsa-miR-6741-3p	0	1	0	0	1	2	0	2	1	0	0	0			
hsa-miR-6516-5p	0	2	2	1	3	2	8	3	6	3	2	8			
hsa-miR-1976-3p	3	11	0	8	3	3	9	2	1	3	9	3			
hsa-miR-3609-3p	0	2	1	0	4	0	3	0	0	1	1	0			
hsa-miR-200b-5p	37	116	44	49	150	74	156	48	74	28	46	37			
hsa-miR-3185-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-1254-1-3p	0	3	0	2	1	2	3	3	7	1	1	2			
hsa-miR-6767-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6859-4-3p	0	1	0	0	1	0	0	1	0	0	0	0			
hsa-miR-1303-3p	6	25	0	20	5	8	8	16	20	12	11	6			
hsa-miR-3616-5p	1	0	0	0	1	0	0	0	1	0	1	0			
hsa-miR-302a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-133a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-598-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3925-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1290-5p	0	0	0	0	0	0	0	0	0	0	1	0			
hsa-miR-521-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-526a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3607-3p	38	161	52	143	504	141	113	172	247	194	69	186			
hsa-miR-320a-3p	1284	2087	1073	1723	3527	1701	2989	793	944	749	637	1010			
hsa-miR-342-5p	4	1	0	3	4	1	3	3	1	1	1	1			
hsa-miR-8079-5p	0	0	0	0	0	1	0	0	0	0	0	0			
hsa-miR-532-3p	3	10	1	4	19	6	11	3	10	2	4	5			
hsa-miR-632-3p	0	0	0	0	0	0	0	0	3	0	0	0			
hsa-miR-3134-5p	0	0	0	0	0	0	0	1	1	0	0	0			
hsa-miR-8057-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-941-3-5p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-6726-5p	0	0	0	0	0	0	1	0	0	0	0	1			
hsa-miR-518a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-200b-3p	8580	24250	10657	16312	34823	17086	30785	9873	15148	12733	10244	17131			
hsa-miR-548f-4-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4687-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3180-2-3p	1	0	1	0	1	0	0	0	1	0	0	0			
hsa-miR-421-5p	0	0	0	0	0	0	2	0	0	2	0	0			
hsa-miR-493-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1295b-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1299-3p	1	4	7	5	4	10	15	0	1	0	3	2			
hsa-miR-500b-3p	2	4	0	1	1	1	3	0	1	0	0	1			
hsa-miR-1266-5p	0	5	2	2	3	3	1	0	1	2	0	1			
hsa-miR-3170-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548aw-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3179-3-3p	2	1	0	1	0	0	0	2	1	1	0	1			
hsa-miR-4712-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6770-1-3p	0	0	0	0	0	0	0	0	0	0	0	1			
hsa-miR-30c-1-5p	1203	2302	977	1246	4303	1839	3492	1226	1552	1191	1382	1829			
hsa-miR-3127-5p	1	0	0	0	2	2	0	0	1	0	0	0			
hsa-miR-3921-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-6859-3-3p	0	1	0	0	1	0	0	1	0	0	0	0			
hsa-miR-4785-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-301b-3p	8	11	7	10	24	5	12	2	3	5	6	9			
hsa-miR-513c-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4326-5p	0	5	0	2	2	2	0	1	2	0	0	0			
hsa-miR-6735-5p	0	0	0	2	0	2	3	0	0	0	0	0			
hsa-miR-5001-5p	0	0	0	3	0	0	0	0	0	0	1	0			
hsa-miR-589-5p	47	95	46	88	71	57	51	72	70	54	42	57			
hsa-miR-675-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-524-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-125b-2-5p	2285	8795	3362	4837	12267	6011	12482	5276	4381	2955	3905	5623			
hsa-miR-3150b-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6751-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6780a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6783-5p	0	0	0	0	1	0	0	1	1	0	0	0			
hsa-miR-449c-5p	6	5	2	8	6	2	6	0	7	5	1	2			
hsa-miR-6750-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-105-1-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-320d-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6891-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-892b-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-95-3p	65	152	47	86	74	76	68	112	163	63	126	101			
hsa-miR-4421-5p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-548f-3-3p	3	5	3	3	3	3	2	3	5	8	4	6			
hsa-miR-6843-3p	0	0	0	0	0	0	0	1	0	1	0	0			
hsa-miR-6515-3p	1	1	1	3	2	2	1	1	1	0	2	0			
hsa-miR-3664-3p	2	0	0	0	0	0	0	1	0	0	0	0			
hsa-miR-4536-2-5p	0	0	0	0	0	0	0	0	1	0	0	0			
hsa-miR-4744-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4797-5p	0	1	0	0	0	0	0	0	1	1	0	0			
hsa-miR-4753-3p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6842-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-892a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-7-1-5p	990	2343	911	3298	648	918	1288	847	3008	1599	4634	1417			
hsa-miR-3159-3p	5	16	6	7	17	9	21	14	16	4	13	23			
hsa-miR-3126-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-129-1-5p	2	5	1	6	8	2	6	4	9	4	9	6			
hsa-miR-652-5p	4	5	0	0	5	2	5	1	0	2	1	2			
hsa-miR-4635-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5587-3p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1468-5p	1	3	1	0	5	1	0	0	1	1	0	0			
hsa-miR-132-3p	18	28	7	16	45	22	25	24	28	16	9	24			
hsa-miR-499b-3p	1	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-5006-3p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-6512-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-588-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-4668-5p	1	0	1	0	0	0	0	0	0	0	0	0			
hsa-miR-766-5p	1	0	0	0	0	0	1	1	2	0	0	0			
hsa-miR-5689-3p	2	1	2	3	3	1	1	4	4	2	0	1			
hsa-miR-548z-5p	0	0	0	0	1	0	0	0	0	0	0	0			
hsa-miR-1288-3p	0	0	0	2	0	0	0	0	0	0	0	2			
hsa-miR-6787-3p	5	0	0	1	2	0	1	0	0	1	2	0			
hsa-miR-1302-1-5p	1	0	1	1	1	1	0	1	1	0	1	2			
hsa-miR-4444-2-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-891a-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-19a-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-5708-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-3916-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-92b-5p	6	2	5	14	4	11	11	9	7	2	13	7			
hsa-miR-6507-3p	1	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6130-3p	0	1	0	0	0	1	0	0	0	0	0	0			
hsa-miR-653-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-6815-5p	0	0	0	1	0	0	0	0	0	0	0	0			
hsa-miR-192-5p	584	1358	312	885	814	489	417	848	1244	644	632	798			
hsa-miR-933-3p	0	1	1	0	0	0	1	0	0	0	0	1			
hsa-miR-7152-3p	0	2	1	0	0	0	0	0	0	0	0	0			
hsa-miR-6874-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-1233-1-5p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-361-3p	322	412	176	324	262	164	240	343	408	347	187	274			
hsa-miR-6730-5p	1	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-548al-3p	0	1	0	1	1	2	2	0	1	0	0	0			
hsa-miR-122-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-92a-1-3p	7436	8799	4408	6868	15511	6022	8250	5810	13616	3028	6026	4433			
hsa-miR-627-5p	1	2	0	0	1	0	0	0	1	0	0	0			
hsa-miR-3130-2-3p	0	0	0	0	0	0	0	0	0	0	0	0			
hsa-miR-612-5p	0	1	0	0	0	0	0	0	0	0	0	0			
hsa-miR-101-2-3p	2344	3559	1581	2430	3684	2355	2557	4280	7549	3887	4363	4896			
hsa-miR-4532-5p	63	32	8	15	10	11	6	12	99	24	47	6			
